,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
90,"Strip That Down","Liam Payne",17860,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
91,"Let You Down",NF,17620,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
92,"Bad Luck",Lipta,17613,https://open.spotify.com/track/6KtTbMttJ8ZtMG6VMds2B2
93,Wait,"Maroon 5",17298,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
94,"Stir Fry",Migos,17291,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
95,"The Ways (with Swae Lee)",Khalid,17143,https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN
96,"Super Far",LANY,17001,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E
97,"BBoom BBoom",MOMOLAND,16395,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
98,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",16225,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
99,"Next To Me","Imagine Dragons",16212,https://open.spotify.com/track/7EUfNvyCVxQV3oN5ScA2Lb
100,"ที่รัก (เพลงประกอบละคร ชั่วโมงต้องมนต์)","TOR+ Saksit",16107,https://open.spotify.com/track/4gQ7b2PtqjIsZ2Bm8BvJzi
101,เผด็จเกิร์ล,"Tattoo Colour",16073,https://open.spotify.com/track/6dnXdI7OhOJYvVjlT6pR03
102,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",15970,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
103,จดหมาย,"The Toys",15970,https://open.spotify.com/track/2wgGM5bNyPTVI2d7KHmmRw
104,บทสุดท้าย,"BANKK CA$H",15940,https://open.spotify.com/track/0xpkfml0e404bgSA0C9U2T
105,"Like I Do","David Guetta",15882,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
106,Mama,"Jonas Blue",15858,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
107,Silence,Marshmello,15444,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
108,"Say Something","Justin Timberlake",15367,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
109,"Say You Won't Let Go","James Arthur",15301,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
110,"As If It's Your Last",BLACKPINK,14968,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
111,"X (with 2 Chainz & Saudi)","ScHoolboy Q",14827,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
112,"ปล่อย (Miss)","Clockwork Motionless",14724,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
113,"피카부 Peek-A-Boo","Red Velvet",14645,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
114,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",14619,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
115,"I Like Me Better",Lauv,14433,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
116,ไวน์,"Max Jenmana",14261,https://open.spotify.com/track/00Hj710RrsLX5s9bothwlW
117,ครั้งหนึ่งไม่ถึงตาย,KLEAR,14079,https://open.spotify.com/track/1H0gOyCNo1NKWFmM8VMIeN
118,Photograph,"Ed Sheeran",14050,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
119,"A Different Way (with Lauv)","DJ Snake",13903,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
120,"Dusk Till Dawn - Radio Edit",ZAYN,13887,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
121,"That's What I Like","Bruno Mars",13872,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
122,"Slow Hands","Niall Horan",13857,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
123,"รู้ยัง - Acoustic Live Session","Ton Thanasit",13697,https://open.spotify.com/track/6ZKJbL6CkzpDDYeY2SPjeQ
124,หัวร้อน,"Jazz Spooknickpapiyongkookkook",13679,https://open.spotify.com/track/6tzRbJNdVlD8sQRO0zv5lO
125,แอบ,"Num KALA",13597,https://open.spotify.com/track/0Tuur5K2vAQ6N10W8vb0sU
126,"Stay With You","Cheat Codes",13391,https://open.spotify.com/track/7q8jJ1XZEliBakZSUMFde5
127,Lullaby,R3HAB,13386,https://open.spotify.com/track/0DhkTGjEaIHaSxTfC14BFm
128,ผู้ชมที่ดี,MEAN,13313,https://open.spotify.com/track/14ukOd1Rxw8Fi1pqmiNXMa
129,ลืมไปก่อน,"Buddha Bless",13193,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
130,PLEASE,"Atom Chanakan",13029,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x
131,Dreamer,"Axwell /\ Ingrosso",12551,https://open.spotify.com/track/7hvxMYq9JW5W0vFwiu1Zdr
132,"Nobody Compares To You",Gryffin,12549,https://open.spotify.com/track/0W363qrIc4GwuwOqa0WAEO
133,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",12390,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
134,พบกันใหม่,Polycat,12334,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI
135,เรื่องที่ขอ,Lula,12319,https://open.spotify.com/track/6ZDl7YLiNjey9VOdEM3pok
136,New,Daya,12316,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK
137,DNA,BTS,12307,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
138,Closer,"The Chainsmokers",12275,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
139,รถคันเก่า,"Atom Chanakan",12230,https://open.spotify.com/track/5tYSThnYOKQCEjtvFiGcL0
140,ยังไม่รู้,"Better Weather",12159,https://open.spotify.com/track/2OQQPlUlrSKu2nOPMwTS2c
141,เอ๊ด-โอเค,"Blue Shade",12082,https://open.spotify.com/track/1iOCie7Pr0reKWfS6PkOMp
142,"I Fall Apart","Post Malone",11879,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
143,"MIC Drop (feat. Desiigner) [Steve Aoki Remix]",BTS,11875,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
144,Believer,"Imagine Dragons",11786,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
145,Energetic,"Wanna One",11772,https://open.spotify.com/track/3NkkcnnKrNHv4AiGaPdD76
146,"Spring Day",BTS,11709,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
147,"Ko Ko Bop",EXO,11575,https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa
148,เพื่อนรัก,"The Parkinson",11374,https://open.spotify.com/track/02ILnpL8IvIa9IQX7sSO9I
149,"Symphony (feat. Zara Larsson)","Clean Bandit",11336,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
150,ขี้แพ้,UrboyTJ,11328,https://open.spotify.com/track/7naxCR8EDff39Uqr7UEEDg
151,แต่ยังคิดถึง,"Two Popetorn",11316,https://open.spotify.com/track/2d0fVk9SD8Ad0Njn8RSdsM
152,ขอโทษที่เป็นแบบนี้,"The Toys",11097,https://open.spotify.com/track/7uylAOouR2pzyM3yaUQpRp
153,เมื่อวาน,"Oat Pramote",11051,https://open.spotify.com/track/0ZQoB8rzr8sK2Jvkc7rkfT
154,Stay,Zedd,10945,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
155,"빨간 맛 Red Flavor","Red Velvet",10913,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
156,กะทันหัน,"Fymme Bongkot",10903,https://open.spotify.com/track/71rZCPjOAU8WBlXYPHNgRu
157,Gashina,SUNMI,10871,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST
158,ใช่มั้ย?,Oui,10825,https://open.spotify.com/track/3qT2ShdjiK8XmluCVvbYyl
159,"REALLY REALLY - KR ver.",WINNER,10821,https://open.spotify.com/track/4Ve8XzRxQcAMyFWgqITHFk
160,Beautiful,"Wanna One",10802,https://open.spotify.com/track/1H0zKZDwR19OGD3zKrwuTG
161,Unpredictable,"Olly Murs",10719,https://open.spotify.com/track/5Gz1PxujU62sfecQpB0Stm
162,"Look What You Made Me Do","Taylor Swift",10624,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc
163,คนที่คุณก็รู้ว่าใคร,Stamp,10602,https://open.spotify.com/track/3usWyH1du9AWTTxUIMOh79
164,"365 วันกับเครื่องบินกระดาษ",BNK48,10436,https://open.spotify.com/track/2S7cWEBrDeiSd4LF7PfBoT
165,"กาลครั้งหนึ่ง (feat. ปาล์มมี่ อีฟ ปานเจริญ)",Stamp,10422,https://open.spotify.com/track/2jvtsWdI64fls66D8b3zhj
166,"End Game","Taylor Swift",10391,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
167,ปล่อย,"Pop Pongkool",10360,https://open.spotify.com/track/5eVmR3LXaUuJ4dgXfwcvsx
168,"Sorry Not Sorry","Demi Lovato",10234,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
169,1-800-273-8255,Logic,10209,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
170,"Tip Toe (feat. French Montana)","Jason Derulo",10203,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
171,"Labelle - Acoustic","Telex Telexs",10188,https://open.spotify.com/track/55dOUAyuTB3QWo5sKrpsFv
172,Location,Khalid,10179,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
173,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,10125,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
174,"ทางของฝุ่น (Dust)","Atom Chanakan",10037,https://open.spotify.com/track/4wPSw3EzJ78opbAhkjurp0
175,มันเป็นใคร,Polycat,9986,https://open.spotify.com/track/4PXdOchDL7aUZghQobIlhX
176,Dura,"Daddy Yankee",9929,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
177,ถ้าหาก,"Two Popetorn",9910,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32
178,หมายความว่าอะไร,MEAN,9765,https://open.spotify.com/track/63rLjQUFTxemPqACev1by7
179,"My My My!","Troye Sivan",9611,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
180,"Feel It Still","Portugal. The Man",9583,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
181,"Bed Of Roses (feat. Stanaj)",Afrojack,9557,https://open.spotify.com/track/0jb8yv9BI9BEOPDBXiwTnc
182,ร่มสีเทา,Whatcharawale,9552,https://open.spotify.com/track/6z56u8jPSSroDFrJVD5cMf
183,"WHISTLE - KR Ver.",BLACKPINK,9523,https://open.spotify.com/track/67BbMuItfrHmaNqDxBPF7c
184,Restart,"Room 39",9495,https://open.spotify.com/track/1pjVBWRTyPG3WXlxTNYT3U
185,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,9489,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
186,เกี่ยวกันไหม(You?),"Ink Waruntorn",9480,https://open.spotify.com/track/68qmXphVfLhXI6iRyavCLY
187,อ้าว,"Atom Chanakan",9464,https://open.spotify.com/track/6UyPvvQuMzdCvat61plRu6
188,ฉันมาบอกว่า,"Season Five",9408,https://open.spotify.com/track/7G2WPCQwH9G4f5G9puocK5
189,"ให้ฉันดูแลเธอ - เพลงประกอบละคร ผู้ใหญ่ลีกับนางมา","Namm Ronnadet",9393,https://open.spotify.com/track/0SHsueflUc3c6Gs92Ulc2l
190,"ฉันต้องคิดถึงเธอแบบไหน (Cloudy)","Ink Waruntorn",9373,https://open.spotify.com/track/3kQuu5smL73wiy4e7RZVNv
191,"Thinking Out Loud","Ed Sheeran",9361,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
192,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",9268,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
193,BNK48,BNK48,9245,https://open.spotify.com/track/6bpVXb3VkyxsrtWIFvVNSo
194,"วู่วาม - Unreleased Version","Season Five",9192,https://open.spotify.com/track/2nAUhnLMltzWOHCnjAUsGd
195,"BOOMBAYAH - KR Ver.",BLACKPINK,9135,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
196,"พี่เปิดให้ x Boom Boom Cash","Bird Thongchai",9122,https://open.spotify.com/track/2T9ULAqZSK4uc5SWFFvTYy
197,แก..,"Wan Thanakrit",9084,https://open.spotify.com/track/3eUWzObHm3X3Kg59D23J53
198,"Galway Girl","Ed Sheeran",9082,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
199,"Don't Wanna Cry",SEVENTEEN,9069,https://open.spotify.com/track/6Upu6yjkdi0DVI8E3IBZEU
200,"Blood Sweat & Tears",BTS,9065,https://open.spotify.com/track/5RGf8qn1TBWVplLyyKUsuV
