,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
65,เจ็บจนไม่เข้าใจ,PORTRAIT,21431,https://open.spotify.com/track/4URCEQmgwuwaHiySIqGmIa
66,"What Lovers Do (feat. SZA)","Maroon 5",21405,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
67,"Something Just Like This","The Chainsmokers",21294,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
68,"Shape of You","Ed Sheeran",21234,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
69,rockstar,"Post Malone",20812,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
70,"I Miss You (feat. Julia Michaels)","Clean Bandit",20710,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
71,Anywhere,"Rita Ora",20183,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
72,"You Owe Me","The Chainsmokers",20067,https://open.spotify.com/track/1USJRpWDFhxwhCajPXBeel
73,"กำแพง x Polycat","Bird Thongchai",20024,https://open.spotify.com/track/0Y5R8ky6ex7dlY4xeSMm6a
74,Everyday,Logic,19969,https://open.spotify.com/track/6zOhgKfbMiQWToE6K13s2s
75,ยังคิดถึง...(Same),"Marc Tatchapon",19677,https://open.spotify.com/track/1OlInnJssr9pXY0Ooa0SDT
76,"Want You Back","5 Seconds of Summer",19587,https://open.spotify.com/track/2Pvr8rYuh5J8V7QglJhH6W
77,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",18867,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
78,"There for You","Martin Garrix",18762,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
79,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",18655,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
80,สารภาพ,Playground,18505,https://open.spotify.com/track/4Gjl7Z9S2LZEnWLeqQh67K
81,ขอเถอะปีนี้,Somkiat,18224,https://open.spotify.com/track/2pP42qX8vKgqHjPYOHlhKf
82,"Look Alive (feat. Drake)","BlocBoy JB",18171,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
83,"Like I Do","David Guetta",18091,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
84,"There's Nothing Holdin' Me Back","Shawn Mendes",18032,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
85,"Strip That Down","Liam Payne",17924,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
86,ก่อนฤดูฝน,"The Toys",17275,https://open.spotify.com/track/1oyYuiIundjUzgi0oyBNyB
87,รอฉันหรือเปล่า,"BANKK CA$H",16430,https://open.spotify.com/track/6RnMuVjWiy2oamVuv7cqUK
88,Mama,"Jonas Blue",16403,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
89,บทสุดท้าย,"BANKK CA$H",16237,https://open.spotify.com/track/0xpkfml0e404bgSA0C9U2T
90,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",16070,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
91,Wait,"Maroon 5",15891,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
92,"Stir Fry",Migos,15822,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
93,เผด็จเกิร์ล,"Tattoo Colour",15787,https://open.spotify.com/track/6dnXdI7OhOJYvVjlT6pR03
94,"Him & I (with Halsey)",G-Eazy,15501,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
95,"BBoom BBoom",MOMOLAND,15451,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
96,Silence,Marshmello,15336,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
97,จดหมาย,"The Toys",15185,https://open.spotify.com/track/2wgGM5bNyPTVI2d7KHmmRw
98,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",15144,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
99,"ปล่อย (Miss)","Clockwork Motionless",15099,https://open.spotify.com/track/7ihijRsdyrrQQR2iwSdibF
100,"Rewrite The Stars","Zac Efron",15083,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
101,ฉันก็ยังจะบอกรักเธอ,Nann,15074,https://open.spotify.com/track/031ODm9IrRkQDzzQy7EPHp
102,PLEASE,"Atom Chanakan",15060,https://open.spotify.com/track/60hF3gZXQ33xdAXXk6tE1x
103,#คนเหงา2018,Point,14935,https://open.spotify.com/track/663hJaCpsyLwUGqj7TEXRZ
104,"As If It's Your Last",BLACKPINK,14770,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
105,ไวน์,"Max Jenmana",14728,https://open.spotify.com/track/00Hj710RrsLX5s9bothwlW
106,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",14677,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
107,"I PROMISE YOU (I.P.U.)","Wanna One",14580,https://open.spotify.com/track/2D3wyaOqwTMR1QPbf3hjVO
108,"Slow Hands","Niall Horan",14427,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
109,"Say You Won't Let Go","James Arthur",14325,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
110,"I Like Me Better",Lauv,14077,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
111,ลืมไปก่อน,"Buddha Bless",14050,https://open.spotify.com/track/6Rpj87GuuE59nij1NVmpzD
112,"Super Far",LANY,13973,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E
113,"รู้ยัง - Acoustic Live Session","Ton Thanasit",13969,https://open.spotify.com/track/6ZKJbL6CkzpDDYeY2SPjeQ
114,"Let You Down",NF,13910,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
115,Photograph,"Ed Sheeran",13590,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
116,เสีย,"THE RUBE",13517,https://open.spotify.com/track/6BJLmbY7IzBVra5soHpprK
117,"Dusk Till Dawn - Radio Edit",ZAYN,13476,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
118,รถคันเก่า,"Atom Chanakan",13400,https://open.spotify.com/track/5tYSThnYOKQCEjtvFiGcL0
119,"피카부 Peek-A-Boo","Red Velvet",13361,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
120,"That's What I Like","Bruno Mars",13349,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
121,"A Different Way (with Lauv)","DJ Snake",12973,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
122,ผู้ชมที่ดี,MEAN,12961,https://open.spotify.com/track/14ukOd1Rxw8Fi1pqmiNXMa
123,"ชีวิตเดี่ยว x Getsunova","Bird Thongchai",12954,https://open.spotify.com/track/6nqaDnc3fZfX05SHSQQuBQ
124,"P.O.P (Piece Of Peace) pt.1",j-hope,12810,https://open.spotify.com/track/2xYpEh4RtRcHOK5XOG7XQz
125,เหตุผลของคนหมดรัก,"Poppy ชัชชญา",12778,https://open.spotify.com/track/5l2ZAgQfsNLxmZCBu1DaEE
126,เรื่องที่ขอ,Lula,12735,https://open.spotify.com/track/6ZDl7YLiNjey9VOdEM3pok
127,พบกันใหม่,Polycat,12725,https://open.spotify.com/track/4IKn1t0eZZzF5mji1vraVI
128,"Stay With You","Cheat Codes",12693,https://open.spotify.com/track/7q8jJ1XZEliBakZSUMFde5
129,ใช่หรือเปล่า,"เต้ ดาวิชญ์ กรีพลฤกษ์",12620,https://open.spotify.com/track/2SoropeYCGbI2G2yYF57gG
130,"Put Me Back Together (feat. Kiiara)","Cheat Codes",12550,https://open.spotify.com/track/2zLIP4R6Yt3afkyh7uhmar
131,เอ๊ด-โอเค,"Blue Shade",12541,https://open.spotify.com/track/1iOCie7Pr0reKWfS6PkOMp
132,ยังไม่รู้,"Better Weather",12433,https://open.spotify.com/track/2OQQPlUlrSKu2nOPMwTS2c
133,Lullaby,R3HAB,12335,https://open.spotify.com/track/0DhkTGjEaIHaSxTfC14BFm
134,Closer,"The Chainsmokers",11935,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
135,Dreamer,"Axwell /\ Ingrosso",11898,https://open.spotify.com/track/7hvxMYq9JW5W0vFwiu1Zdr
136,เมื่อวาน,"Oat Pramote",11885,https://open.spotify.com/track/0ZQoB8rzr8sK2Jvkc7rkfT
137,"Nobody Compares To You",Gryffin,11845,https://open.spotify.com/track/0W363qrIc4GwuwOqa0WAEO
138,"Hope World",j-hope,11718,https://open.spotify.com/track/3xngVLz4NYEshyX3aRRXgf
139,"I Fall Apart","Post Malone",11687,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
140,DNA,BTS,11671,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
141,เพื่อนรัก,"The Parkinson",11542,https://open.spotify.com/track/02ILnpL8IvIa9IQX7sSO9I
142,New,Daya,11475,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK
143,เธอเก่ง,JETSET'ER,11422,https://open.spotify.com/track/5yRvsVxjmP7RORUXxiyH77
144,"Mystery of Love","Sufjan Stevens",11261,https://open.spotify.com/track/5GbVzc6Ex5LYlLJqzRQhuy
145,Energetic,"Wanna One",11226,https://open.spotify.com/track/3NkkcnnKrNHv4AiGaPdD76
146,"ทางของฝุ่น (Dust)","Atom Chanakan",11218,https://open.spotify.com/track/4wPSw3EzJ78opbAhkjurp0
147,คนที่คุณก็รู้ว่าใคร,Stamp,11190,https://open.spotify.com/track/3usWyH1du9AWTTxUIMOh79
148,"Say Something","Justin Timberlake",11141,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
149,ใช่มั้ย?,Oui,11139,https://open.spotify.com/track/3qT2ShdjiK8XmluCVvbYyl
150,Stay,Zedd,11135,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
151,Unpredictable,"Olly Murs",11135,https://open.spotify.com/track/5Gz1PxujU62sfecQpB0Stm
152,"Spring Day",BTS,11100,https://open.spotify.com/track/0WNGsQ1oAuHzNTk8jivBKW
153,SAD!,XXXTENTACION,10921,https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL
154,"Ko Ko Bop",EXO,10870,https://open.spotify.com/track/5EzitieoPnjyKHAq0gfRMa
155,แอบ,"Num KALA",10809,https://open.spotify.com/track/0Tuur5K2vAQ6N10W8vb0sU
156,"Symphony (feat. Zara Larsson)","Clean Bandit",10800,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
157,Believer,"Imagine Dragons",10743,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
158,ครั้งหนึ่งไม่ถึงตาย,KLEAR,10732,https://open.spotify.com/track/1H0gOyCNo1NKWFmM8VMIeN
159,กะทันหัน,"Fymme Bongkot",10719,https://open.spotify.com/track/71rZCPjOAU8WBlXYPHNgRu
160,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,10652,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
161,"항상 (HANGSANG)",j-hope,10606,https://open.spotify.com/track/4mYu3kfBCW6qiTDnfVeuMx
162,อ้าว,"Atom Chanakan",10564,https://open.spotify.com/track/6UyPvvQuMzdCvat61plRu6
163,ปล่อย,"Pop Pongkool",10541,https://open.spotify.com/track/5eVmR3LXaUuJ4dgXfwcvsx
164,"Look What You Made Me Do","Taylor Swift",10517,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc
165,"Labelle - Acoustic","Telex Telexs",10503,https://open.spotify.com/track/55dOUAyuTB3QWo5sKrpsFv
166,Airplane,j-hope,10482,https://open.spotify.com/track/6gALSAMuXm5du6TuKGj6o7
167,ร่มสีเทา,Whatcharawale,10475,https://open.spotify.com/track/6z56u8jPSSroDFrJVD5cMf
168,ถ้าหาก,"Two Popetorn",10466,https://open.spotify.com/track/3o5FB7uyNadcadhKe3GP32
169,"Sorry Not Sorry","Demi Lovato",10449,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
170,"สิ้นสุดคือจุดเริ่มต้น x Big Ass","Bird Thongchai",10441,https://open.spotify.com/track/5N5I1dQhq4QoFGFpa4JUko
171,"REALLY REALLY - KR ver.",WINNER,10441,https://open.spotify.com/track/4Ve8XzRxQcAMyFWgqITHFk
172,Beautiful,"Wanna One",10334,https://open.spotify.com/track/1H0zKZDwR19OGD3zKrwuTG
173,"MIC Drop (feat. Desiigner) [Steve Aoki Remix]",BTS,10321,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
174,"365 วันกับเครื่องบินกระดาษ",BNK48,10271,https://open.spotify.com/track/2S7cWEBrDeiSd4LF7PfBoT
175,ขอโทษที่เป็นแบบนี้,"The Toys",10265,https://open.spotify.com/track/7uylAOouR2pzyM3yaUQpRp
176,"กาลครั้งหนึ่ง (feat. ปาล์มมี่ อีฟ ปานเจริญ)",Stamp,10260,https://open.spotify.com/track/2jvtsWdI64fls66D8b3zhj
177,"빨간 맛 Red Flavor","Red Velvet",10228,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
178,Lullaby,Sigala,10209,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR
179,"This Is Me","Keala Settle",10166,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
180,"WHISTLE - KR Ver.",BLACKPINK,10007,https://open.spotify.com/track/67BbMuItfrHmaNqDxBPF7c
181,มันเป็นใคร,Polycat,9983,https://open.spotify.com/track/4PXdOchDL7aUZghQobIlhX
182,Location,Khalid,9921,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
183,"Base Line",j-hope,9918,https://open.spotify.com/track/464jQiBOieEQBuo48qnPJl
184,Dura,"Daddy Yankee",9840,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
185,Gashina,SUNMI,9839,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST
186,1-800-273-8255,Logic,9820,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
187,ฉันมาบอกว่า,"Season Five",9814,https://open.spotify.com/track/7G2WPCQwH9G4f5G9puocK5
188,"Next To Me","Imagine Dragons",9794,https://open.spotify.com/track/7EUfNvyCVxQV3oN5ScA2Lb
189,"End Game","Taylor Swift",9658,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
190,"ให้ฉันดูแลเธอ - เพลงประกอบละคร ผู้ใหญ่ลีกับนางมา","Namm Ronnadet",9647,https://open.spotify.com/track/0SHsueflUc3c6Gs92Ulc2l
191,"The Ways (with Swae Lee)",Khalid,9570,https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN
192,"Feel It Still","Portugal. The Man",9554,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
193,"วู่วาม - Unreleased Version","Season Five",9321,https://open.spotify.com/track/2nAUhnLMltzWOHCnjAUsGd
194,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",9275,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
195,หมายความว่าอะไร,MEAN,9273,https://open.spotify.com/track/63rLjQUFTxemPqACev1by7
196,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",9217,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
197,"Denim Jacket","Maroon 5",9178,https://open.spotify.com/track/3mDb74AlIH6vtsGQrfE2th
198,"X (with 2 Chainz & Saudi)","ScHoolboy Q",9140,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa
199,"Thinking Out Loud","Ed Sheeran",9125,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
200,"BOOMBAYAH - KR Ver.",BLACKPINK,9114,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
